C10,-37.8851,  1.5762, 28.3844,  0.0664,  5.7293, -4.3311, -7.6558,  0.    ,  0.    , -1.7967, -0.713 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.915 ,-15.7103
D10,-38.1284,  1.554 , 28.4778,  0.0658,  5.7231, -4.3376, -7.6721,  0.    ,  0.    , -1.7964, -0.7133,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9054,-15.9215
E5,-37.9129,  1.577 , 28.5507,  0.0668,  5.7343, -4.3655, -7.6851,  0.    ,  0.    , -1.7981, -0.7129,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9091,-15.6366
G1,-38.0582,  1.5642, 28.5933,  0.0668,  5.7284, -4.3772, -7.6721,  0.    ,  0.    , -1.7968, -0.7126,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9071,-15.7573
F6,-38.1805,  1.5145, 28.4153,  0.059 ,  5.7964, -4.4178, -7.6139,  0.    ,  0.    , -1.7826, -0.7321,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9177,-16.0241
F11,-40.5877,  3.3285, 28.9608,  0.0902,  5.6456, -4.365 , -7.7042,  0.    ,  0.    , -1.792 , -0.7258,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.6536,-15.4959
C12,-37.6104,  1.5459, 28.3721,  0.06  ,  5.6687, -4.3671, -7.5131,  0.    ,  0.    , -1.7887, -0.715 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0611,-15.2868
D7,-38.0355,  1.5748, 28.4858,  0.0577,  5.7162, -4.3935, -7.5647,  0.    ,  0.    , -1.7887, -0.7209,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1055,-15.5632
D12,-38.3812,  1.6194, 28.7244,  0.059 ,  5.7664, -4.4586, -7.5071,  0.    ,  0.    , -1.7854, -0.7183,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9436,-15.7377
E7,-37.6408,  1.5311, 28.5774,  0.0603,  5.683 , -4.4052, -7.5515,  0.    ,  0.    , -1.7903, -0.7153,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0462,-15.2049
