C10,-34.6743,  1.2647, 24.7978,  0.0554,  5.315 , -3.8933, -6.8437,  0.    ,  0.    , -1.8791, -1.3049,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0578,-16.1047
D10,-34.8512,  1.241 , 24.783 ,  0.0566,  5.3153, -3.9034, -6.8847,  0.    ,  0.    , -1.8801, -1.3046,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0746,-16.3535
E5,-34.7988,  1.2099, 24.9123,  0.0532,  5.2978, -3.9449, -6.898 ,  0.    ,  0.    , -1.8751, -1.3433,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0097,-16.3772
G1,-34.7789,  1.2396, 24.8035,  0.0507,  5.2675, -3.9787, -6.6012,  0.    ,  0.    , -1.8729, -1.3306,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1035,-16.0977
F6,-35.3181,  1.1113, 24.7753,  0.0496,  5.2591, -4.0455, -7.0734,  0.    ,  0.    , -1.8655, -1.4211,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.8694,-17.659 
F11,-36.6563,  1.9553, 24.3595,  0.0626,  5.23  , -3.9757, -6.5492,  0.    ,  0.    , -1.8682, -1.2638,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2004,-17.5052
C12,-34.699 ,  1.2936, 24.0017,  0.094 ,  5.7583, -3.7609, -6.8309,  0.    ,  0.    , -1.8773, -1.273 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9676,-16.3259
D7,-34.7951,  1.277 , 23.8332,  0.0963,  5.9111, -3.8049, -6.846 ,  0.    ,  0.    , -1.8727, -1.2624,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.7796,-16.6839
D12,-35.07  ,  1.3351, 23.5816,  0.0978,  5.9322, -3.7794, -6.8351,  0.    ,  0.    , -1.8751, -1.2688,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.7811,-17.1005
E7,-34.621 ,  1.2873, 23.9152,  0.1016,  5.9376, -3.8207, -6.814 ,  0.    ,  0.    , -1.8755, -1.2581,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.7887,-16.3589
F1,-34.6654,  1.3111, 23.8972,  0.103 ,  5.9535, -3.8164, -6.8035,  0.    ,  0.    , -1.8773, -1.2579,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.7787,-16.3772
F8,-34.7726,  1.3017, 23.7496,  0.0995,  5.936 , -3.7929, -6.8166,  0.    ,  0.    , -1.8751, -1.2684,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.76  ,-16.6789
C11,-35.2229,  2.2292, 23.7184,  0.0606,  5.6411, -3.7494, -6.792 ,  0.    ,  0.    , -1.8657, -1.2012,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3985,-15.7835
D6,-35.5762,  2.2238, 24.0617,  0.056 ,  5.3094, -3.6773, -6.6664,  0.    ,  0.    , -1.875 , -1.3068,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.9383,-15.5125
E6,-35.471 ,  2.1711, 24.1762,  0.0542,  5.3399, -3.7238, -6.8485,  0.    ,  0.    , -1.8781, -1.3225,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.7745,-15.728 
F2,-35.2822,  2.283 , 23.7689,  0.0606,  5.4308, -3.7683, -6.7613,  0.    ,  0.    , -1.8604, -1.2298,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4538,-15.9048
F7,-35.4727,  2.2133, 23.8015,  0.0598,  5.2707, -3.7195, -6.738 ,  0.    ,  0.    , -1.8574, -1.2712,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4504,-16.263 
F12,-36.3535,  3.239 , 23.671 ,  0.124 ,  5.5339, -3.9063, -6.9154,  0.    ,  0.    , -1.8876, -1.1157,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4809,-16.1297
D1,-34.8435,  1.1655, 25.1822,  0.0523,  5.3386, -3.898 , -7.0049,  0.    ,  0.    , -1.8773, -1.3814,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.8796,-16.3869
D8,-34.9613,  1.1468, 25.1711,  0.0508,  5.317 , -3.9279, -6.9303,  0.    ,  0.    , -1.8762, -1.3884,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9127,-16.4858
E1,-34.9968,  1.297 , 24.9241,  0.0565,  5.3679, -3.8951, -6.825 ,  0.    ,  0.    , -1.8833, -1.306 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9784,-16.2824
E8,-34.5946,  1.2392, 25.1236,  0.0529,  5.3394, -3.906 , -6.6527,  0.    ,  0.    , -1.8805, -1.3205,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0166,-15.5827
E12,-34.934 ,  1.1561, 25.2345,  0.0502,  5.3179, -3.9569, -6.9153,  0.    ,  0.    , -1.876 , -1.3891,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9096,-16.4031
G2,-37.2078,  2.4093, 24.5454,  0.0783,  5.1942, -4.0322, -6.8151,  0.    ,  0.    , -1.8696, -1.2537,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3434,-17.6076
C3,-36.2629,  2.5928, 23.984 ,  0.063 ,  5.3585, -3.6052, -6.7801,  0.    ,  0.    , -1.8698, -1.3172,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.6864,-16.1505
D3,-36.2629,  2.5928, 23.984 ,  0.063 ,  5.3585, -3.6052, -6.7801,  0.    ,  0.    , -1.8698, -1.3172,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.6864,-16.1505
B9,-34.6834,  1.6646, 24.3747,  0.1267,  5.663 , -3.6799, -6.864 ,  0.    ,  0.    , -1.6865, -1.6249,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.6257,-15.084 
B12,-34.7481,  2.1892, 24.0221,  0.12  ,  5.659 , -3.5737, -7.0645,  0.    ,  0.    , -1.6766, -1.6075,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.7185,-14.9615
D4,-35.3125,  2.5752, 23.7611,  0.1339,  5.7706, -3.5168, -6.9764,  0.    ,  0.    , -1.6718, -1.6045,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.7397,-15.1013
D5,-35.3125,  2.5752, 23.7611,  0.1339,  5.7706, -3.5168, -6.9764,  0.    ,  0.    , -1.6718, -1.6045,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.7397,-15.1013
C2,-33.183 ,  1.8837, 23.4687,  0.2068,  6.0558, -3.2561, -7.4288,  0.    ,  0.    , -1.2764, -2.1995,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.1704,-13.5584
B6,-33.1981,  1.9017, 23.4485,  0.2243,  6.0759, -3.3053, -7.4001,  0.    ,  0.    , -1.2752, -2.1994,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.1845,-13.5431
B7,-36.0183,  2.0651, 24.3534,  0.0532,  5.3624, -3.7843, -6.8844,  0.    ,  0.    , -1.8791, -1.3104,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4869,-16.5556
B8,-36.557 ,  3.2124, 23.8959,  0.0785,  5.3279, -3.6408, -6.9299,  0.    ,  0.    , -1.8737, -1.3487,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.943 ,-15.8925
E2,-34.7447,  1.6786, 24.3494,  0.1206,  5.5703, -3.8068, -7.085 ,  0.    ,  0.    , -1.6714, -1.6315,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.5065,-15.7139
E3,-34.7447,  1.6786, 24.3494,  0.1206,  5.5703, -3.8068, -7.085 ,  0.    ,  0.    , -1.6714, -1.6315,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.5065,-15.7139
B11,-33.3502,  2.0081, 23.4722,  0.2426,  6.1303, -3.3477, -7.372 ,  0.    ,  0.    , -1.2787, -2.1986,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.1796,-13.5145
B10,-35.0277,  2.6051, 23.3208,  0.1122,  5.226 , -3.6711, -6.799 ,  0.    ,  0.    , -1.6782, -1.5754,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.5666,-15.9207
C1,-35.3517,  2.634 , 23.6146,  0.1171,  5.7873, -3.5972, -6.8291,  0.    ,  0.    , -1.6598, -1.5852,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.555 ,-15.315 
E10,-35.2347,  2.4868, 23.9012,  0.1048,  5.6223, -3.4712, -7.0708,  0.    ,  0.    , -1.6811, -1.63  ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.9433,-15.0293
F4,-35.3439,  2.5444, 23.8362,  0.1254,  5.7427, -3.5628, -7.0532,  0.    ,  0.    , -1.6737, -1.5357,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.7637,-15.1569
